date,symbol,entry_price,shares_bought,target_allocation,capital_allocated,pnl,return_pct,n_signals_day,exit_price,prev_day_vwap_close_used,vol_ratio,mcap_cr,pre_entry_move_pct,post_entry_move_pct,entry_day_open_915,entry_day_close_1515,entry_day_high_price,entry_day_high_time,entry_day_low_price,entry_day_low_time,exit_day_high_price,exit_day_high_time,exit_day_low_price,exit_day_low_time,entry_day_range_h_minus_o_pct,entry_day_range_c_minus_o_pct,exit_day_range_h_minus_o_pct,exit_day_range_c_minus_o_pct,entry_day_cumlow_10,entry_day_cumlow_11,entry_day_cumlow_12,entry_day_cumlow_13,entry_day_cumlow_14,entry_day_cumlow_15,entry_day_cumhigh_10,entry_day_cumhigh_11,entry_day_cumhigh_12,entry_day_cumhigh_13,entry_day_cumhigh_14,entry_day_cumhigh_15,exit_day_cumlow_10,exit_day_cumlow_11,exit_day_cumlow_12,exit_day_cumlow_13,exit_day_cumlow_14,exit_day_cumlow_15,exit_day_cumhigh_10,exit_day_cumhigh_11,exit_day_cumhigh_12,exit_day_cumhigh_13,exit_day_cumhigh_14,exit_day_cumhigh_15
2022-11-09,CARERATING,549.5,181,100000.0,99459.5,2054.35,2.0655,2,560.85,512.307,7.45,1512.8,3.484,-0.4368,531.0,547.1,564.75,09:30,531.0,09:15,565.0,14:45,544.7,09:15,6.3559,3.032,3.4988,0.4946,531.0,531.0,531.0,531.0,531.0,531.0,564.75,564.75,564.75,564.75,564.75,564.75,544.7,544.7,544.7,544.7,544.7,544.7,563.5,563.5,563.5,563.5,563.5,565.0
2022-11-09,CEATLTD,1726.0,57,100000.0,98382.0,-299.25,-0.3042,2,1720.75,1617.3167,9.65,3770.6,7.5055,-1.2167,1605.5,1705.0,1736.65,11:45,1495.05,09:15,1747.95,09:30,1668.35,09:15,8.1688,6.1974,4.0446,1.7857,1495.05,1495.05,1495.05,1495.05,1495.05,1495.05,1626.2,1658.6,1736.65,1736.65,1736.65,1736.65,1668.35,1668.35,1668.35,1668.35,1668.35,1668.35,1747.95,1747.95,1747.95,1747.95,1747.95,1747.95
2022-11-10,GPPL,95.95,1042,100000.0,99979.9,52.1,0.0521,3,96.0,88.8492,11.04,3693.5,-1.7912,-0.1563,97.7,95.8,97.7,09:15,92.45,09:15,98.35,09:15,94.7,15:15,0.0,-1.9447,0.5624,-2.6074,92.45,92.45,92.45,92.45,92.45,92.45,97.7,97.7,97.7,97.7,97.7,97.7,96.25,96.15,96.15,95.65,95.65,95.4,98.35,98.35,98.35,98.35,98.35,98.35
2022-11-10,IONEXCHANG,240.55,415,100000.0,99828.25,373.5,0.3741,3,241.45,222.5465,7.52,2439.4,6.7688,0.1455,225.3,240.9,242.0,14:45,223.85,09:15,242.95,09:15,234.3,09:30,7.4123,6.9241,0.8091,0.0,223.85,223.85,223.85,223.85,223.85,223.85,234.2,241.0,241.0,241.0,241.0,242.0,234.3,234.3,234.3,234.3,234.3,234.3,242.95,242.95,242.95,242.95,242.95,242.95
2022-11-10,NESCO,640.05,156,100000.0,99847.8,-1747.2,-1.7499,3,628.85,606.6881,14.98,3892.9,5.7934,0.4609,605.0,643.0,659.9,14:45,591.1,12:15,657.7,09:15,619.15,15:15,9.0744,6.281,0.8356,-4.1778,597.05,593.0,592.0,591.1,591.1,591.1,609.9,609.9,609.9,627.0,633.5,659.9,631.45,631.45,631.45,628.0,625.0,624.2,657.7,657.7,657.7,657.7,657.7,657.7
2022-11-14,KIRLOSBROS,397.9,251,100000.0,99872.9,-614.95,-0.6157,1,395.45,355.9772,9.14,2247.7,12.0372,0.2262,355.15,398.8,401.8,13:45,351.6,09:15,401.95,09:15,387.55,12:45,13.1353,12.2906,0.0,-2.1023,351.6,351.6,351.6,351.6,351.6,351.6,365.5,365.5,369.0,383.0,401.8,401.8,389.1,388.85,388.85,387.55,387.55,387.55,401.95,401.95,401.95,401.95,401.95,401.95
2022-11-15,GABRIEL,177.65,562,100000.0,99839.3,224.8,0.2252,4,178.05,163.9791,16.66,1607.4,7.4063,1.0132,165.4,179.45,179.7,15:15,165.4,09:15,185.0,10:15,176.0,15:15,8.6457,8.4946,3.0928,-1.1981,165.4,165.4,165.4,165.4,165.4,165.4,174.7,176.75,179.45,179.45,179.45,179.45,179.15,179.15,179.15,179.15,179.15,177.1,184.7,185.0,185.0,185.0,185.0,185.0
2022-11-15,RGL,101.45,985,100000.0,99928.25,-1920.75,-1.9221,4,99.5,84.5877,9.19,1634.7,18.5856,0.0,85.55,101.45,101.45,13:45,82.0,10:30,108.9,09:45,96.0,15:15,18.5856,18.5856,4.9133,-6.5511,82.7,82.0,82.0,82.0,82.0,82.0,85.7,85.7,97.9,98.4,101.45,101.45,98.35,98.35,98.35,98.35,98.35,98.0,108.9,108.9,108.9,108.9,108.9,108.9
2022-11-15,SHARDAMOTR,420.9,237,100000.0,99753.3,-2701.8,-2.7085,4,409.5,392.055,8.95,2226.0,3.7722,-0.095,405.6,420.5,429.4,10:30,405.6,09:15,427.5,09:15,407.2,14:15,5.8679,3.6736,0.0,-4.3275,405.6,405.6,405.6,405.6,405.6,405.6,424.2,429.4,429.4,429.4,429.4,429.4,414.0,414.0,411.2,409.9,408.8,407.2,427.5,427.5,427.5,427.5,427.5,427.5
2022-11-15,VESUVIUS,167.5,597,100000.0,99997.5,0.0,0.0,4,167.5,152.015,10.5,2070.1,1.5152,2.6866,165.0,172.0,172.5,09:15,163.0,09:15,172.5,09:15,167.0,14:30,4.5455,4.2424,0.2907,-1.4535,163.0,163.0,163.0,163.0,163.0,163.0,172.5,172.5,172.5,172.5,172.5,172.5,167.5,167.5,167.5,167.5,167.5,167.0,172.5,172.5,172.5,172.5,172.5,172.5
2022-11-16,DALMIASUG,359.3,278,100000.0,99885.4,-2196.2,-2.1987,1,351.4,338.9357,11.24,3893.2,5.3666,1.0298,341.0,363.0,367.0,12:15,341.0,09:15,368.0,09:45,350.15,15:15,7.6246,6.4516,2.4642,-2.2136,341.0,341.0,341.0,341.0,341.0,341.0,351.5,351.5,366.0,367.0,367.0,367.0,352.3,352.3,352.15,352.0,351.5,350.3,368.0,368.0,368.0,368.0,368.0,368.0
2022-11-17,BALMLAWRIE,121.35,824,100000.0,99992.4,-1112.4,-1.1125,3,120.0,113.744,12.34,1927.2,6.5876,-0.3708,113.85,120.9,123.2,12:45,113.25,09:30,124.7,09:45,119.3,15:15,8.2126,6.1924,1.63,-2.3635,113.25,113.25,113.25,113.25,113.25,113.25,121.45,121.95,121.95,123.2,123.2,123.2,121.5,120.6,120.6,120.6,120.2,119.5,124.7,124.7,124.7,124.7,124.7,124.7
2022-11-17,ENGINERSIN,80.35,1244,100000.0,99955.4,-2488.0,-2.4891,3,78.35,73.3611,16.19,3599.9,9.9179,0.3734,73.1,80.65,81.15,15:00,72.85,09:15,81.8,09:15,77.15,15:15,11.0123,10.3283,0.4914,-3.8698,72.85,72.85,72.85,72.85,72.85,72.85,76.95,79.75,79.75,79.75,79.75,81.15,79.05,77.5,77.5,77.5,77.5,77.5,81.8,81.8,81.8,81.8,81.8,81.8
2022-11-17,RSYSTEMS,273.85,365,100000.0,99955.25,-4544.25,-4.5463,3,261.4,235.0946,82.48,3004.3,-2.9073,-1.7345,282.05,269.1,282.05,09:15,265.0,09:15,278.7,09:15,260.5,15:15,0.0,-4.5914,2.4632,-3.4926,265.0,265.0,265.0,265.0,265.0,265.0,282.05,282.05,282.05,282.05,282.05,282.05,268.35,268.35,268.35,268.05,262.25,260.55,278.7,278.7,278.7,278.7,278.7,278.7
2022-11-18,ESABINDIA,3890.0,25,100000.0,97250.0,-1072.5,-1.1028,2,3847.1,3668.4895,8.12,4650.9,7.6057,-0.5141,3615.05,3870.0,3980.0,11:30,3615.05,09:15,3954.5,09:15,3754.05,15:15,10.0953,7.0525,1.8768,-2.8583,3615.05,3615.05,3615.05,3615.05,3615.05,3615.05,3679.95,3743.6,3980.0,3980.0,3980.0,3980.0,3881.65,3881.65,3881.65,3881.65,3876.15,3773.15,3954.5,3954.5,3954.5,3954.5,3954.5,3954.5
2022-11-18,IFBIND,1061.2,94,100000.0,99752.8,-1898.8,-1.9035,2,1041.0,934.4503,18.66,4216.8,13.4488,-1.5266,935.4,1045.0,1109.15,15:00,935.0,09:15,1067.55,09:45,1021.0,15:15,18.5749,11.7169,3.2397,-0.3965,935.0,935.0,935.0,935.0,935.0,935.0,1017.9,1027.5,1049.8,1049.8,1049.8,1109.15,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1067.55,1067.55,1067.55,1067.55,1067.55,1067.55
2022-11-21,KABRAEXTRU,495.8,201,100000.0,99655.8,-1547.7,-1.553,1,488.1,414.0759,12.24,1679.7,19.4555,0.3429,415.05,497.5,497.5,14:15,409.05,09:15,513.1,09:15,480.95,15:15,19.8651,19.8651,0.8649,-5.0029,409.05,409.05,409.05,409.05,409.05,409.05,415.65,459.8,483.0,485.0,493.45,497.5,482.0,482.0,482.0,482.0,482.0,482.0,513.1,513.1,513.1,513.1,513.1,513.1
2022-11-23,FINOPB,231.6,431,100000.0,99819.6,17735.65,17.7677,3,272.75,192.5052,11.16,2092.0,18.1633,0.0,196.0,231.6,231.6,12:15,194.25,09:15,274.25,14:45,244.35,09:15,18.1633,18.1633,12.1677,6.953,194.25,194.25,194.25,194.25,194.25,194.25,206.6,212.5,222.0,231.6,231.6,231.6,244.35,244.35,244.35,244.35,244.35,244.35,262.7,262.7,264.7,264.7,271.9,274.25
2022-11-23,NFL,56.85,1759,100000.0,99999.15,879.5,0.8795,3,57.35,51.4637,21.79,2602.5,10.0678,-0.5277,51.65,56.55,57.4,14:15,51.45,09:15,58.65,12:00,55.8,10:00,11.1326,9.4869,2.7145,0.1751,51.45,51.45,51.45,51.45,51.45,51.45,55.35,56.45,57.25,57.25,57.25,57.4,55.8,55.8,55.8,55.8,55.8,55.8,57.85,57.85,58.65,58.65,58.65,58.65
2022-11-23,RCF,116.7,856,100000.0,99895.2,4708.0,4.7129,3,122.2,104.1922,20.95,4934.9,11.8888,-0.2571,104.3,116.4,119.15,12:15,104.3,09:15,124.25,13:30,114.2,10:00,14.2378,11.6012,5.9701,3.7527,104.3,104.3,104.3,104.3,104.3,104.3,111.25,116.5,118.5,119.15,119.15,119.15,114.2,114.2,114.2,114.2,114.2,114.2,118.05,118.05,123.45,123.45,124.25,124.25
2022-11-24,FINOPB,268.55,372,100000.0,99900.6,-3608.4,-3.612,3,258.85,231.6,19.28,2092.0,9.8364,-2.6252,244.5,261.5,274.25,14:45,244.35,09:15,269.0,09:15,252.5,15:00,12.1677,6.953,1.1278,-4.8872,244.35,244.35,244.35,244.35,244.35,244.35,262.7,262.7,264.7,264.7,271.9,274.25,256.6,256.6,256.6,256.6,256.6,252.5,269.0,269.0,269.0,269.0,269.0,269.0
2022-11-24,GENUSPOWER,94.45,1058,100000.0,99928.1,3174.0,3.1763,3,97.45,89.1998,8.52,1852.8,4.9444,-0.7411,90.0,93.75,97.2,12:30,89.0,10:00,98.4,14:30,94.2,09:15,8.0,4.1667,4.4586,1.8047,89.0,89.0,89.0,89.0,89.0,89.0,91.0,95.5,95.5,97.2,97.2,97.2,94.2,94.2,94.2,94.2,94.2,94.2,96.3,96.3,96.3,96.3,98.05,98.4
2022-11-24,INDOCO,417.3,239,100000.0,99734.7,-2461.7,-2.4682,3,407.0,387.2468,8.84,3474.5,6.7263,0.4194,391.0,419.05,423.9,14:45,391.0,09:15,415.35,09:15,400.75,09:30,8.4143,7.1739,0.0723,-3.2526,391.0,391.0,391.0,391.0,391.0,391.0,395.15,406.5,415.0,415.0,415.0,423.9,400.75,400.75,400.75,400.75,400.75,400.75,415.35,415.35,415.35,415.35,415.35,415.35
2022-11-25,ITDC,404.55,247,100000.0,99923.85,-4408.95,-4.4123,2,386.7,337.3464,52.22,3250.7,10.8356,0.0,365.0,404.55,404.55,13:30,355.0,09:15,426.8,09:15,379.7,15:15,10.8356,10.8356,1.6917,-7.7675,355.0,355.0,355.0,355.0,355.0,355.0,384.85,397.65,397.65,397.65,404.55,404.55,388.25,388.25,388.25,388.25,385.05,385.05,426.8,426.8,426.8,426.8,426.8,426.8
2022-11-25,PANAMAPET,410.0,243,100000.0,99630.0,1640.25,1.6463,2,416.75,355.7118,15.01,1604.3,14.8459,-1.5122,357.0,403.8,412.0,14:15,356.05,09:15,422.0,12:15,396.35,09:15,15.4062,13.1092,4.4813,3.2062,356.05,356.05,356.05,356.05,356.05,356.05,391.55,397.0,400.3,400.3,407.2,412.0,396.35,396.35,396.35,396.35,396.35,396.35,411.65,418.0,418.0,422.0,422.0,422.0
2022-11-28,JKTYRE,189.6,527,100000.0,99919.2,2924.85,2.9272,4,195.15,172.9493,8.77,2889.5,8.9655,2.6899,174.0,194.7,196.8,15:15,173.85,09:15,204.0,14:00,193.45,14:45,13.1034,11.8966,4.8574,0.3855,173.85,173.85,173.85,173.85,173.85,173.85,184.75,187.65,187.65,189.7,191.0,192.6,194.0,194.0,194.0,194.0,194.0,193.45,202.7,202.7,202.7,202.7,204.0,204.0
2022-11-28,MOREPENLAB,31.45,3179,100000.0,99979.55,-635.8,-0.6359,4,31.25,28.8407,7.1,1642.7,8.6356,1.2719,28.95,31.85,32.45,10:15,28.85,09:15,32.45,09:15,31.0,11:00,12.0898,10.0173,0.9331,-2.9549,28.85,28.85,28.85,28.85,28.85,28.85,32.0,32.45,32.45,32.45,32.45,32.45,31.25,31.0,31.0,31.0,31.0,31.0,32.45,32.45,32.45,32.45,32.45,32.45
2022-11-28,MSTCLTD,338.8,295,100000.0,99946.0,-1725.75,-1.7267,4,332.95,282.2569,18.14,2154.9,16.8276,0.0,290.0,338.8,338.8,13:45,290.0,09:15,348.6,13:15,325.7,10:30,16.8276,16.8276,1.3372,-3.5756,290.0,290.0,290.0,290.0,290.0,290.0,297.95,315.4,320.9,332.95,338.8,338.8,327.6,325.7,325.7,325.7,325.7,325.7,347.65,347.65,347.65,347.65,348.6,348.6
2022-11-28,PFOCUS,79.6,1256,100000.0,99977.6,12183.2,12.1859,4,89.3,68.5627,11.74,2734.8,13.877,3.3291,69.9,82.25,82.25,15:15,67.45,12:00,94.95,10:00,78.0,09:15,17.6681,17.6681,16.289,12.1249,68.4,68.4,67.45,67.45,67.45,67.45,70.0,70.0,70.0,74.85,74.85,80.4,78.0,78.0,78.0,78.0,78.0,78.0,94.95,94.95,94.95,94.95,94.95,94.95
2022-11-29,ADFFOODS,162.4,615,100000.0,99876.0,2675.25,2.6786,3,166.75,150.9899,10.28,1558.3,8.2667,1.601,150.0,165.0,167.0,10:15,150.0,09:15,170.0,09:15,163.7,15:15,11.3333,10.0,0.9501,-2.4644,150.0,150.0,150.0,150.0,150.0,150.0,166.65,167.0,167.0,167.0,167.0,167.0,167.2,165.65,165.65,165.65,165.65,165.65,170.0,170.0,170.0,170.0,170.0,170.0
2022-11-29,PFOCUS,89.1,1122,100000.0,99970.2,-1626.9,-1.6274,3,87.65,80.4796,15.71,2734.8,9.1243,2.7497,81.65,91.55,94.95,10:00,78.0,09:15,102.0,15:15,86.0,15:00,16.289,12.1249,11.5974,6.0722,78.0,78.0,78.0,78.0,78.0,78.0,94.95,94.95,94.95,94.95,94.95,94.95,86.8,86.8,86.8,86.8,86.8,86.0,91.9,91.9,91.9,91.9,91.9,91.9
2022-11-29,WABAG,341.75,292,100000.0,99791.0,1357.8,1.3606,3,346.4,324.439,8.1,1743.8,4.4149,-0.6145,327.3,339.65,351.0,10:45,327.3,09:15,349.5,09:45,336.8,09:15,7.2411,3.7733,2.5227,1.4374,327.3,327.3,327.3,327.3,327.3,327.3,345.0,351.0,351.0,351.0,351.0,351.0,336.8,336.8,336.8,336.8,336.8,336.8,349.5,349.5,349.5,349.5,349.5,349.5
2022-11-30,MUKANDLTD,112.85,886,100000.0,99985.1,974.6,0.9747,1,113.95,103.4558,9.49,1992.4,9.0865,-0.0886,103.45,112.75,117.65,10:45,102.5,09:45,118.0,09:15,112.1,11:45,13.7264,8.9899,2.6087,0.5652,102.5,102.5,102.5,102.5,102.5,102.5,105.7,117.65,117.65,117.65,117.65,117.65,113.25,113.25,112.1,112.1,112.1,112.1,118.0,118.0,118.0,118.0,118.0,118.0
2022-12-01,SAGCEM,224.85,444,100000.0,99833.4,3574.2,3.5802,2,232.9,212.8942,7.74,2894.6,4.6544,1.9791,214.85,229.3,231.0,15:15,212.0,09:30,241.0,09:45,230.35,15:15,7.5169,6.7256,3.8793,0.4095,212.0,212.0,212.0,212.0,212.0,212.0,219.05,225.55,225.55,225.55,225.55,226.0,231.8,231.8,231.8,231.8,231.8,231.5,241.0,241.0,241.0,241.0,241.0,241.0
2022-12-01,SHILPAMED,153.0,653,100000.0,99909.0,-1338.65,-1.3399,2,150.95,140.8341,17.36,3456.4,0.9901,-0.3922,151.5,152.4,154.8,10:45,148.2,09:15,152.45,09:30,150.0,09:15,2.1782,0.5941,0.0656,-0.5579,148.2,148.2,148.2,148.2,148.2,148.2,153.95,154.8,154.8,154.8,154.8,154.8,150.0,150.0,150.0,150.0,150.0,150.0,152.45,152.45,152.45,152.45,152.45,152.45
2022-12-02,BAJAJHIND,13.5,7407,100000.0,99994.5,19998.9,20.0,1,16.2,11.2707,14.14,1813.8,19.469,0.0,11.3,13.5,13.5,13:30,11.25,09:15,16.2,09:15,14.8,09:15,19.469,19.469,9.4595,9.4595,11.25,11.25,11.25,11.25,11.25,11.25,11.45,11.45,11.95,11.95,13.5,13.5,14.8,14.8,14.8,14.8,14.8,14.8,16.2,16.2,16.2,16.2,16.2,16.2
2022-12-05,ADVENZYMES,306.0,326,100000.0,99756.0,2934.0,2.9412,5,315.0,283.4829,11.96,3153.9,7.8604,0.6536,283.7,308.0,310.95,12:00,283.7,09:15,318.3,14:00,303.0,09:15,9.6052,8.5654,4.6695,3.9461,283.7,283.7,283.7,283.7,283.7,283.7,288.85,291.0,310.95,310.95,310.95,310.95,303.0,303.0,303.0,303.0,303.0,303.0,314.85,314.85,314.85,315.0,318.3,318.3
2022-12-05,BAJAJHIND,16.2,6172,100000.0,99986.4,3086.0,3.0864,5,16.7,13.5,34.92,1813.8,9.4595,0.0,14.8,16.2,16.2,09:15,14.8,09:15,17.45,12:30,15.35,09:15,9.4595,9.4595,5.7576,1.2121,14.8,14.8,14.8,14.8,14.8,14.8,16.2,16.2,16.2,16.2,16.2,16.2,15.35,15.35,15.35,15.35,15.35,15.35,16.8,16.85,16.85,17.45,17.45,17.45
2022-12-05,HEMIPROP,113.4,881,100000.0,99905.4,396.45,0.3968,5,113.85,102.8735,18.26,3259.0,8.3095,0.2646,104.7,113.7,114.8,13:30,104.0,09:15,115.9,09:15,113.45,09:15,9.6466,8.596,1.7113,0.4827,104.0,104.0,104.0,104.0,104.0,104.0,111.05,111.8,114.65,114.65,114.8,114.8,113.45,113.45,113.45,113.45,113.45,113.45,115.9,115.9,115.9,115.9,115.9,115.9
2022-12-05,SEAMECLTD,964.0,103,100000.0,99292.0,-206.0,-0.2075,5,962.0,912.0756,8.73,3403.1,3.1016,0.5187,935.0,969.0,1040.0,09:30,931.4,09:15,979.0,09:15,950.6,12:15,11.2299,3.6364,0.3948,-1.5536,931.4,931.4,931.4,931.4,931.4,931.4,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,954.45,950.7,950.7,950.6,950.6,950.6,979.0,979.0,979.0,979.0,979.0,979.0
2022-12-05,TEGA,629.2,158,100000.0,99413.6,-505.6,-0.5086,5,626.0,571.5109,11.11,3118.4,10.0,0.0,572.0,629.2,629.2,14:30,572.0,09:15,656.0,09:15,613.9,15:15,10.0,10.0,1.391,-5.0773,572.0,572.0,572.0,572.0,572.0,572.0,600.55,605.3,605.3,605.3,608.95,629.2,635.05,629.0,629.0,629.0,629.0,615.0,656.0,656.0,656.0,656.0,656.0,656.0
2022-12-06,PURVA,110.0,909,100000.0,99990.0,-5317.65,-5.3182,2,104.15,96.6916,31.4,2530.4,4.9618,-2.0909,104.8,107.7,113.5,09:15,101.45,09:15,108.0,09:15,102.0,15:15,8.3015,2.7672,0.7933,-3.8264,101.45,101.45,101.45,101.45,101.45,101.45,113.5,113.5,113.5,113.5,113.5,113.5,106.2,103.7,103.7,103.7,103.3,103.3,108.0,108.0,108.0,108.0,108.0,108.0
2022-12-06,SAGCEM,253.35,394,100000.0,99819.9,-4038.5,-4.0458,2,243.1,241.0251,7.44,2894.6,6.8536,-0.2171,237.1,252.8,265.05,13:30,234.7,13:00,254.95,09:15,240.0,15:15,11.7883,6.6217,0.8704,-5.0445,236.0,236.0,235.0,234.7,234.7,234.7,242.4,242.4,242.4,247.5,265.05,265.05,249.25,242.35,241.8,241.7,241.55,240.5,254.95,254.95,254.95,254.95,254.95,254.95
2022-12-07,HIKAL,387.5,258,100000.0,99975.0,1754.4,1.7548,2,394.3,351.3957,26.32,4960.4,10.1009,-1.6774,351.95,381.0,392.9,14:45,351.95,09:15,404.2,11:15,380.75,09:15,11.6352,8.254,4.7557,1.6976,351.95,351.95,351.95,351.95,351.95,351.95,362.95,372.0,377.0,381.65,391.7,392.9,380.75,380.75,380.75,380.75,380.75,380.75,401.7,403.35,404.2,404.2,404.2,404.2
2022-12-07,OPTIEMUS,301.05,332,100000.0,99948.6,5677.2,5.6801,2,318.15,257.487,18.62,2741.3,16.7087,-2.7902,257.95,292.65,308.75,14:15,257.9,09:15,328.7,15:15,290.0,09:15,19.6937,13.4522,13.3448,12.7586,257.9,257.9,257.9,257.9,257.9,257.9,269.45,286.0,297.0,308.7,308.7,308.75,290.0,290.0,290.0,290.0,290.0,290.0,324.9,324.9,324.9,324.9,324.9,324.9
2022-12-08,VENKEYS,2068.05,48,100000.0,99266.4,-146.4,-0.1475,1,2065.0,1814.3323,61.05,3018.1,13.3178,-1.1678,1825.0,2043.9,2135.0,14:30,1818.6,09:15,2120.0,09:15,2044.8,09:15,16.9863,11.9945,3.6776,1.3302,1818.6,1818.6,1818.6,1818.6,1818.6,1818.6,2016.35,2089.6,2098.0,2098.0,2134.7,2135.0,2044.8,2044.8,2044.8,2044.8,2044.8,2044.8,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0
2022-12-12,PSPPROJECT,709.0,141,100000.0,99969.0,-493.5,-0.4937,3,705.5,661.0933,15.98,1940.9,5.8209,-0.7475,670.0,703.7,718.0,12:45,666.25,09:15,724.5,10:00,700.35,15:15,7.1642,5.0299,1.3287,-1.5385,666.25,666.25,666.25,666.25,666.25,666.25,684.9,684.9,694.9,718.0,718.0,718.0,705.0,705.0,703.0,703.0,703.0,703.0,724.5,724.5,724.5,724.5,724.5,724.5
2022-12-12,THOMASCOOK,83.05,1204,100000.0,99992.2,-2167.2,-2.1674,3,81.25,78.2674,15.89,2595.0,5.9311,0.7225,78.4,83.65,87.15,11:15,77.35,09:30,84.65,09:15,80.15,15:15,11.1607,6.6964,0.4748,-4.2136,77.35,77.35,77.35,77.35,77.35,77.35,81.3,87.1,87.15,87.15,87.15,87.15,82.55,82.55,82.0,81.5,81.5,80.5,84.65,84.65,84.65,84.65,84.65,84.65
2022-12-12,WABAG,365.25,273,100000.0,99713.25,-1815.45,-1.8207,3,358.6,334.6507,11.47,1743.8,7.253,1.3826,340.55,370.3,375.0,11:45,338.2,09:15,373.0,09:15,355.15,15:15,10.116,8.7359,0.1611,-4.0279,338.2,338.2,338.2,338.2,338.2,338.2,374.4,374.7,375.0,375.0,375.0,375.0,363.45,362.65,362.65,360.4,360.1,356.6,373.0,373.0,373.0,373.0,373.0,373.0
2022-12-14,AHLUCONT,526.75,189,100000.0,99555.75,-4885.65,-4.9075,3,500.9,461.5392,13.46,3155.4,13.5727,-2.0408,463.8,516.0,543.9,14:30,461.0,09:15,519.7,09:15,492.35,15:15,17.2704,11.2549,0.7171,-3.6822,461.0,461.0,461.0,461.0,461.0,461.0,464.0,469.95,469.95,473.0,489.9,543.9,503.4,502.55,501.7,501.7,501.7,495.0,519.7,519.7,519.7,519.7,519.7,519.7
2022-12-14,HATHWAY,19.1,5235,100000.0,99988.5,-4449.75,-4.4503,3,18.25,17.3149,9.63,3053.4,9.1429,0.5236,17.5,19.2,19.35,15:15,17.35,09:15,19.6,09:15,18.05,13:45,10.5714,9.7143,1.0309,-5.6701,17.35,17.35,17.35,17.35,17.35,17.35,18.5,18.5,18.9,19.3,19.3,19.3,18.9,18.9,18.7,18.7,18.05,18.05,19.6,19.6,19.6,19.6,19.6,19.6
2022-12-14,INDORAMA,65.0,1538,100000.0,99970.0,-2691.5,-2.6923,3,63.25,55.9163,23.81,1723.3,14.1352,0.0,56.95,65.0,66.85,14:15,56.6,09:15,65.8,10:45,62.6,09:30,17.3837,14.1352,1.8576,-2.1672,56.6,56.6,56.6,56.6,56.6,56.6,60.95,62.65,63.7,64.8,65.8,66.85,62.6,62.6,62.6,62.6,62.6,62.6,64.6,65.8,65.8,65.8,65.8,65.8
2022-12-15,APOLLOPIPE,542.4,184,100000.0,99801.6,-929.2,-0.931,3,537.35,506.5411,7.03,1907.4,5.5458,1.0324,513.9,548.0,554.65,10:45,506.0,09:30,544.45,09:15,533.0,09:45,7.9296,6.6355,0.0827,-1.011,506.0,506.0,506.0,506.0,506.0,506.0,522.5,554.65,554.65,554.65,554.65,554.65,533.0,533.0,533.0,533.0,533.0,533.0,544.45,544.45,544.45,544.45,544.45,544.45
2022-12-15,GULPOLY,217.9,458,100000.0,99798.2,4625.8,4.6352,3,228.0,204.5937,8.86,1630.4,-2.3308,-0.9408,223.1,215.85,230.9,09:15,213.35,15:00,231.2,13:30,215.8,09:15,3.4962,-3.2497,6.1037,3.2584,216.9,216.9,216.9,216.9,216.9,213.35,230.9,230.9,230.9,230.9,230.9,230.9,215.8,215.8,215.8,215.8,215.8,215.8,220.85,221.4,221.4,228.9,231.2,231.2
2022-12-15,NFL,68.9,1451,100000.0,99973.9,5368.7,5.3701,3,72.6,62.0085,11.46,2602.5,10.6827,-0.5806,62.25,68.5,70.4,14:15,61.4,09:30,79.05,15:15,68.2,09:15,13.0924,10.0402,15.4015,14.4526,61.4,61.4,61.4,61.4,61.4,61.4,63.8,66.95,68.4,68.7,69.75,70.4,68.2,68.2,68.2,68.2,68.2,68.2,73.3,73.3,73.3,73.3,73.3,75.5
2022-12-16,DWARKESH,102.65,974,100000.0,99981.1,6671.9,6.6732,2,109.5,97.6677,7.05,2364.1,5.4985,-0.341,97.3,102.3,105.1,14:00,96.3,09:15,113.1,09:30,104.95,09:15,8.0164,5.1387,7.7656,2.7632,96.3,96.3,96.3,96.3,96.3,96.3,101.1,101.1,102.3,104.9,105.1,105.1,104.95,104.95,104.95,104.95,104.95,104.95,113.1,113.1,113.1,113.1,113.1,113.1
2022-12-16,NFL,73.6,1358,100000.0,99948.8,6654.2,6.6576,2,78.5,68.7201,9.22,2602.5,7.4453,6.5217,68.5,78.4,79.05,15:15,68.2,09:15,82.45,09:15,75.6,10:30,15.4015,14.4526,4.3671,-2.2785,68.2,68.2,68.2,68.2,68.2,68.2,73.3,73.3,73.3,73.3,73.3,75.5,78.6,75.6,75.6,75.6,75.6,75.6,82.45,82.45,82.45,82.45,82.45,82.45
2022-12-19,ANDHRSUGAR,141.35,707,100000.0,99934.45,-3110.8,-3.1128,5,136.95,134.5857,8.23,2072.3,2.4275,-1.3442,138.0,139.45,146.15,09:30,138.0,09:15,141.7,09:15,135.3,15:15,5.9058,1.0507,0.0,-4.4813,138.0,138.0,138.0,138.0,138.0,138.0,146.15,146.15,146.15,146.15,146.15,146.15,136.15,136.0,136.0,136.0,136.0,136.0,141.7,141.7,141.7,141.7,141.7,141.7
